POSTAL_CODE,COUNTRY_CODE,latitude,longitude,station_code,date,day_flag,forecast_init_datetime,phrase_short,phrase_long,phrase_code,enhanced_phrase_code_short,enhanced_phrase_code_long,weather_icon,cloud_cover_avg,degree_days_cooling,degree_days_effective,degree_days_freezing,degree_days_growing,degree_days_heating,evapotranspiration_lwe_total,humidity_relative_avg,humidity_relative_max,humidity_relative_min,has_ice,ice_lwe_total,ice_probability,index_uv_avg,minutes_of_ice_total,minutes_of_precipitation_total,minutes_of_rain_total,minutes_of_snow_total,minutes_of_sun_total,has_precipitation,precipitation_lwe_total,precipitation_intensity_max,precipitation_probability,precipitation_type_desc_predominant,has_rain,rain_lwe_total,rain_probability,has_snow,snow_total,snow_lwe_total,snow_liquid_ratio_accuweather_avg,snow_probability,snow_drifting_intensity_max,snow_type_desc_predominant,solar_irradiance_total,temperature_avg,temperature_max,temperature_min,temperature_dew_point_avg,temperature_dew_point_max,temperature_dew_point_min,temperature_heat_index_avg,temperature_heat_index_max,temperature_heat_index_min,temperature_realfeel_avg,temperature_realfeel_max,temperature_realfeel_min,temperature_realfeel_shade_avg,temperature_realfeel_shade_max,temperature_realfeel_shade_min,temperature_wetbulb_avg,temperature_wetbulb_max,temperature_wetbulb_min,temperature_wetbulb_globe_avg,temperature_wetbulb_globe_max,temperature_wetbulb_globe_min,temperature_wind_chill_avg,temperature_wind_chill_max,temperature_wind_chill_min,thunderstorm_probability,wind_direction_avg,wind_direction_predominant,wind_gust_direction_avg,wind_gust_avg,wind_gust_max,wind_gust_min,wind_speed_avg,wind_speed_max,wind_speed_min
87153,US,35.099,-106.516,NMFP,2023-04-26,D,2023-04-20T17:04:50Z,Partly sunny,Intervals of clouds and sunshine,66,1027,1027,4,null,0.00,5.49,0.00,3.11,5.22,3.30000,25.40,36.03,18.64,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,7,null,null,0.00000,7,null,0.0000,0.00000,0.00,0,None,None,null,13.11,17.47,7.92,-5.37,-6.32,-7.11,11.14,15.76,5.71,16.53,23.68,10.05,12.18,17.37,7.61,5.04,7.17,2.48,10.22,12.99,7.89,12.87,17.47,7.06,0,332.0,0.0,71.0,7.15,3.54,0.89,2.24,4.02,0.89
87028,US,34.345,-106.845,NMLJ,2023-04-27,D,2023-04-20T17:04:50Z,Mostly sunny,Mostly sunny,65,63,63,2,null,0.00,0.03,0.00,8.30,0.03,5.08000,27.85,68.60,11.90,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,18.30,25.34,6.98,-2.22,1.59,-6.42,16.92,24.24,5.53,21.81,26.53,7.73,17.27,23.41,5.60,8.41,10.68,4.77,13.78,17.51,6.98,18.14,25.34,5.47,0,274.0,0.0,302.0,10.28,5.78,1.34,2.68,5.36,0.89
87416,US,36.740,-108.398,NM7421,2023-04-29,D,2023-04-20T17:04:50Z,An afternoon shower in spots,Mostly sunny with a shower in places in the afternoon,65,67,67,2,null,0.00,3.63,0.00,4.87,3.46,4.83000,25.10,61.10,9.80,null,0.00000,0,0.00,0,null,null,0,null,null,0.22860,Light,40,Rain,null,0.22860,40,null,0.0000,0.00000,0.00,0,None,None,null,14.87,21.37,4.83,-6.69,-2.08,-11.88,13.07,19.82,2.96,19.27,25.32,6.92,14.28,19.52,4.36,5.68,7.93,2.07,10.91,14.24,4.83,14.76,21.37,3.45,8,316.0,0.0,319.0,11.62,5.51,0.89,2.24,4.92,0.45
87533,US,36.007,-106.089,NMEA,2023-04-26,D,2023-04-20T17:04:50Z,Clouds and sun,Intervals of clouds and sunshine,66,1027,1027,4,null,0.00,8.44,0.00,0.14,8.19,2.79000,37.96,65.29,25.97,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,10.14,14.79,4.13,-2.66,-1.83,-5.06,8.19,13.01,2.31,15.97,22.58,5.48,10.51,15.33,3.54,4.21,6.47,1.78,8.47,11.38,4.13,9.85,14.79,2.59,6,44.0,0.0,19.0,2.24,1.27,0.89,1.34,1.79,0.89
87416,US,36.740,-108.398,NM7421,2023-04-27,D,2023-04-20T17:04:50Z,Partly sunny,Partly sunny,63,1027,1027,3,null,0.00,4.43,0.00,4.30,4.03,3.81000,36.39,77.27,19.10,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,14.30,20.15,5.14,-0.83,1.47,-5.04,12.74,18.76,3.73,15.45,20.37,7.05,12.04,18.05,4.58,6.91,9.63,3.71,11.01,14.58,5.14,13.89,20.15,3.76,0,294.0,0.0,295.0,12.96,8.94,2.68,4.47,5.81,1.79
88336,US,33.377,-105.252,NM8343,2023-04-28,D,2023-04-20T17:04:50Z,Plenty of sunshine,Plenty of sunshine,600,1,1,1,1.00,0.00,0.02,0.00,8.31,0.02,5.84000,13.07,32.23,7.21,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,18.31,24.78,7.34,-11.31,-8.30,-16.06,16.54,23.53,4.98,18.76,25.44,4.54,15.70,22.77,3.03,6.33,9.57,1.66,12.39,16.39,7.34,17.87,24.78,4.51,0,267.0,0.0,256.0,11.18,9.74,8.05,4.92,5.36,4.47
87533,US,36.007,-106.089,NMEA,2023-04-23,D,2023-04-20T17:04:50Z,A couple of p.m. t-showers,"Some sun, then turning cloudy with a couple of thundershowers in the afternoon",306,49819,6840,16,null,0.00,4.20,0.00,4.41,3.92,2.79000,36.78,54.21,26.56,null,0.00000,0,0.00,0,null,null,0,115,null,2.54001,Moderate,60,Rain,null,2.54001,60,null,0.0000,0.00000,0.00,0,None,None,null,14.41,18.64,6.17,0.54,1.83,-2.44,12.86,17.26,4.26,14.53,19.46,3.21,12.26,17.02,1.99,7.40,9.46,2.66,11.25,13.55,6.17,13.94,18.64,3.23,19,188.0,0.0,199.0,8.05,6.29,3.58,3.13,4.47,1.79
87312,US,35.425,-108.315,NM7312,2023-04-29,D,2023-04-20T17:04:50Z,A shower in the afternoon,Mostly sunny with a shower in places in the afternoon,65,67,67,2,null,0.00,5.66,0.00,3.14,5.19,4.57000,18.51,46.46,7.99,null,0.00000,0,0.00,0,null,null,0,null,null,0.22860,Light,40,Rain,null,0.22860,40,null,0.0000,0.00000,0.00,0,None,None,null,13.14,19.05,4.17,-12.11,-6.38,-17.84,10.99,17.26,1.86,15.01,19.67,5.92,11.04,17.04,3.37,3.84,6.52,0.37,9.25,12.32,4.17,12.59,19.05,2.54,8,252.0,0.0,246.0,13.41,8.57,4.47,4.02,5.36,1.79
87538,US,35.469,-105.554,NM7565,2023-04-28,D,2023-04-20T17:04:50Z,Partial sunshine,Partial sunshine,63,1027,1027,3,null,0.00,4.62,0.00,4.31,4.02,4.06000,24.77,53.34,11.61,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,14.31,20.50,4.39,-6.27,-4.33,-10.40,12.44,18.91,2.28,12.85,20.24,0.07,10.53,18.05,-0.93,5.41,7.81,1.07,10.06,13.48,4.39,13.42,20.50,0.69,0,282.0,0.0,281.0,16.09,14.39,10.73,6.71,7.60,4.92
88007,US,32.357,-106.813,NMDA,2023-04-29,D,2023-04-20T17:04:50Z,Plenty of sunshine,Plenty of sunshine,599,1,1,1,0.00,1.82,0.00,0.00,10.15,0.00,5.08000,9.57,18.16,6.07,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,20.15,27.22,9.37,-13.68,-13.43,-14.55,18.42,25.58,6.83,24.71,29.98,12.67,19.66,25.90,10.21,6.92,10.22,1.72,13.94,18.32,7.66,20.15,27.22,9.37,0,152.0,0.0,213.0,5.81,3.70,0.45,1.34,2.24,0.45
87715,US,35.991,-105.369,NMMA,2023-04-27,D,2023-04-20T17:04:50Z,Partly sunny and warmer,Warmer with intervals of clouds and sunshine,766,1027,1027,4,null,0.00,7.43,0.00,1.04,7.29,2.79000,44.00,98.49,23.14,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,11.04,16.61,-0.23,-1.43,-0.44,-5.05,9.36,14.93,-1.62,17.33,24.76,2.75,11.79,17.03,1.17,5.11,7.34,-0.22,9.02,12.83,-0.23,11.04,16.61,-0.23,0,206.0,0.0,288.0,4.02,2.00,0.45,0.89,1.34,0.00
87538,US,35.469,-105.554,NM7565,2023-04-26,D,2023-04-20T17:04:50Z,Overcast and cooler,Overcast and cooler,72,25148,25148,7,null,0.00,10.52,0.00,0.00,9.65,2.29000,39.23,53.88,29.24,null,0.00000,0,0.00,0,0,0,0,58,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,1,None,None,9819.61,8.68,13.09,3.89,-3.35,-4.34,-5.26,6.63,11.22,1.74,7.46,10.88,4.33,5.51,9.70,3.26,3.28,5.64,0.72,7.39,9.90,3.89,7.20,13.09,2.65,3,60.0,0.0,58.0,9.39,6.46,1.79,4.02,5.36,1.34
87530,US,36.336,-106.189,NM7530,2023-04-28,D,2023-04-20T17:04:50Z,Some sun,Some sun,63,1027,1027,3,null,0.00,6.63,0.00,2.31,6.02,3.30000,34.17,66.91,18.73,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,12.31,17.61,3.54,-2.91,-2.07,-7.03,10.48,16.06,1.69,12.58,18.41,3.37,9.43,15.35,1.20,5.22,8.11,1.37,9.34,12.91,3.54,11.48,17.61,1.09,0,278.0,0.0,279.0,12.52,10.59,6.71,4.47,5.36,2.68
87533,US,36.007,-106.089,NMEA,2023-04-28,D,2023-04-20T17:04:50Z,Sunshine and some clouds,Sunshine and some clouds,63,1027,1027,3,null,0.00,3.71,0.00,4.77,3.56,3.56000,29.56,59.67,13.66,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,14.77,21.83,4.06,-3.22,-2.49,-8.15,13.07,20.47,2.08,19.82,27.33,8.33,14.57,20.26,5.61,6.28,9.34,1.25,11.36,15.66,4.06,14.77,21.83,4.06,0,32.0,0.0,314.0,9.39,4.07,0.89,1.79,4.02,0.45
87530,US,36.336,-106.189,NM7530,2023-04-27,D,2023-04-20T17:04:50Z,Intervals of clouds and sun,Intervals of clouds and sun,603,1027,1027,4,null,0.00,7.36,0.00,1.32,7.01,3.05000,46.54,87.31,26.94,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,11.32,16.33,2.20,0.10,0.93,-3.68,9.72,14.82,0.76,16.12,22.09,5.53,10.90,15.07,3.55,5.77,8.22,1.54,9.33,12.89,2.20,11.32,16.33,2.20,0,254.0,0.0,292.0,10.28,5.09,1.34,2.24,4.02,0.89
87041,US,35.573,-106.337,NMCCH,2023-04-27,D,2023-04-20T17:04:50Z,Times of clouds and sun,Times of clouds and sun,66,1027,1027,4,null,0.00,3.06,0.00,5.47,2.86,3.56000,37.86,87.26,16.27,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,2,null,null,0.00000,2,null,0.0000,0.00000,0.00,0,None,None,null,15.47,21.65,5.17,-0.24,3.22,-5.47,14.06,20.33,4.02,17.53,22.83,7.88,14.15,19.84,5.89,7.73,9.63,4.42,11.98,15.61,5.17,15.32,21.65,5.17,0,266.0,0.0,304.0,10.28,6.95,2.24,3.13,4.47,0.89
87509,US,35.691,-105.938,NMNM,2023-04-28,D,2023-04-20T17:04:50Z,Plenty of sunshine,Plenty of sunshine,600,1,1,1,4.00,0.00,6.01,0.00,2.82,5.51,4.57000,31.42,50.20,18.91,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,12.82,18.18,3.70,-3.17,-2.66,-6.74,10.98,16.64,1.44,15.28,18.89,7.19,11.12,15.92,4.40,5.37,8.28,0.26,9.90,13.20,3.70,12.53,18.18,3.70,0,285.0,0.0,289.0,12.07,8.19,2.68,4.02,6.71,0.89
87715,US,35.991,-105.369,NMMA,2023-04-28,D,2023-04-20T17:04:50Z,Sun and some clouds,Sun and some clouds,63,1027,1027,3,null,0.00,6.81,0.00,1.91,6.42,3.05000,30.60,68.84,14.65,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,11.91,17.89,2.62,-5.48,-2.57,-9.99,9.95,16.13,0.73,13.78,20.36,2.19,10.30,16.78,0.93,4.41,6.88,0.67,8.94,12.63,2.62,11.22,17.89,0.34,0,286.0,0.0,290.0,7.60,6.92,5.81,2.68,3.13,2.24
87041,US,35.573,-106.337,NMCCH,2023-04-26,D,2023-04-20T17:04:50Z,Turning cloudy,Turning cloudy,61,4154,4154,6,null,0.00,7.34,0.00,1.20,7.13,3.05000,31.77,50.08,21.77,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,11.20,15.97,5.13,-3.98,-4.48,-6.18,9.21,14.19,3.01,16.52,23.42,7.81,11.22,16.32,5.18,4.36,6.64,1.48,9.06,12.02,5.13,10.90,15.97,4.07,6,147.0,0.0,61.0,4.02,1.81,0.45,1.34,2.24,0.45
87509,US,35.691,-105.938,NMNM,2023-04-27,D,2023-04-20T17:04:50Z,Some sunshine,Some sunshine,63,1027,1027,3,null,0.00,5.91,0.00,2.81,5.52,3.30000,41.31,84.38,24.29,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,12.81,18.84,2.67,-0.34,0.29,-2.60,11.22,17.48,1.20,14.48,20.41,3.01,10.79,17.23,1.49,6.36,9.39,1.84,10.28,14.52,2.67,12.12,18.84,0.64,0,320.0,0.0,309.0,9.39,7.38,3.58,3.13,4.47,2.24
87312,US,35.425,-108.315,NM7312,2023-04-24,D,2023-04-20T16:04:08Z,Windy with clouds and sun,Windy with times of clouds and sun,185,1857,1857,4,null,0.00,2.55,0.00,6.12,2.21,4.83000,21.72,44.25,15.26,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,16.12,19.50,7.39,-5.58,-4.06,-7.78,14.35,17.91,5.34,15.42,20.59,4.07,12.98,16.96,3.18,6.52,7.87,2.83,11.19,13.17,7.39,15.88,19.50,4.61,3,241.0,0.0,252.0,16.09,13.32,6.71,6.71,8.05,4.47
87312,US,35.425,-108.315,NM7312,2023-04-25,D,2023-04-20T16:04:08Z,Winds becoming strong,Winds becoming strong; clouds and sunshine,193,3242,3242,32,null,0.00,6.58,0.00,2.80,5.53,3.56000,36.69,77.39,16.86,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,12.80,16.72,5.77,-2.40,2.11,-9.22,11.09,14.89,4.43,10.01,13.46,2.12,8.05,12.61,1.36,5.95,6.70,4.29,9.44,10.87,5.77,12.05,16.72,2.67,3,234.0,0.0,254.0,18.33,13.76,6.26,8.49,10.28,4.47
87312,US,35.425,-108.315,NM7312,2023-05-01,D,2023-04-20T16:04:08Z,Clouds and sun,Intervals of clouds and sunshine,66,1027,1027,4,null,0.00,5.40,0.00,3.55,4.78,4.06000,17.72,33.87,8.95,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,13.55,18.28,6.24,-11.72,-8.64,-16.12,11.42,16.41,3.80,12.98,18.06,3.60,9.97,15.66,1.92,4.17,6.06,0.96,9.33,11.51,6.24,12.82,18.28,3.25,0,197.0,0.0,230.0,14.30,11.43,8.05,5.81,7.15,4.47
87312,US,35.425,-108.315,NM7312,2023-05-02,D,2023-04-20T16:04:08Z,Mostly cloudy,Mostly cloudy,64,6805,6805,6,null,0.00,5.40,0.00,3.59,4.74,4.32000,20.54,40.36,10.63,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,13.59,18.44,6.15,-9.84,-6.42,-13.87,11.54,16.63,3.87,12.74,17.72,3.69,9.82,15.99,1.97,4.53,6.52,1.48,9.46,11.84,6.15,12.86,18.44,3.21,0,236.0,0.0,245.0,14.75,12.70,8.94,6.26,7.60,4.02
87312,US,35.425,-108.315,NM7312,2023-05-03,D,2023-04-20T16:04:08Z,Times of clouds and sun,Times of clouds and sun,66,1027,1027,4,null,0.00,5.25,0.00,3.72,4.61,4.06000,16.04,44.42,5.13,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,13.72,18.61,6.29,-14.47,-5.02,-22.99,11.57,16.72,4.14,12.81,17.79,3.09,10.12,16.14,1.84,3.93,5.94,1.96,9.04,11.17,6.29,12.99,18.61,3.25,0,211.0,0.0,222.0,14.75,11.71,8.05,6.26,7.60,4.47
87312,US,35.425,-108.315,NM7312,2023-05-04,D,2023-04-20T16:04:08Z,Abundant sunshine,Abundant sunshine,69,1,1,1,8.00,0.00,5.98,0.00,2.63,5.70,4.32000,14.00,35.70,5.68,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,5,null,null,0.00000,5,null,0.0000,0.00000,0.00,0,None,None,null,12.63,17.67,5.00,-16.49,-9.07,-22.98,10.32,15.68,2.49,16.33,22.11,5.24,11.39,17.00,2.97,3.04,5.41,0.19,9.08,11.71,5.00,12.08,17.67,2.90,0,245.0,0.0,231.0,6.26,4.95,4.02,2.24,3.13,2.24
